huggingface_ID,Type,parameters (B),open_llm_average,IFEval,BBH,MATH,GPQA,MUSR,MMLU-Pro,dataset,seed,final_layer_matrix_rank,final_layer_DSE,final_layer_VNE,matrix_rank_arr,DSE_arr,VNE_arr
google/recurrentgemma-2b-it,chat,2.0,8.0,29.49,7.98,1.96,0.45,3.62,4.47,pubmed,2,639,4.732995510101318,5.446479797363281,"[365 639 639 639 639 639 639 639 639 639 639 639 639 639 639 639 639 639
 639 639 639 639 639 639 639 639 639]","[5.39473   4.136296  3.5446746 3.027426  3.0185256 3.286592  2.9032738
 2.733054  3.048717  2.6839592 2.550658  2.6380084 2.502471  2.465319
 2.6954727 2.6116009 2.6946387 2.8927348 3.0175152 3.198727  3.3905573
 3.336242  3.544168  4.0107384 3.7078614 3.7973146 4.7329955]","[6.5967584 4.8187046 4.0403223 3.3588583 3.33993   3.6726103 3.1897457
 2.9816139 3.3708196 2.9227457 2.7641306 2.8714223 2.711125  2.668708
 2.9454725 2.846094  2.9492164 3.1928585 3.3493757 3.5781398 3.8198507
 3.7485876 4.013525  4.628785  4.2140846 4.325308  5.44648  ]"
google/recurrentgemma-2b-it,chat,2.0,8.0,29.49,7.98,1.96,0.45,3.62,4.47,imdb,2,677,4.897004127502441,5.614681243896484,"[342 677 677 677 677 677 677 677 677 677 677 677 677 677 677 677 677 677
 677 677 677 677 677 677 677 677 677]","[5.1761756 3.999353  3.62807   3.0348933 3.044821  3.328781  2.8756182
 2.7057216 3.0880334 2.6993742 2.6018558 2.8067636 2.5551085 2.5640619
 2.9143963 2.7030978 2.8831193 3.2837563 3.2874568 3.5484955 3.857944
 3.5326571 3.6268578 3.9605238 3.3630211 3.3644812 4.897004 ]","[6.2849183 4.612818  4.1461444 3.3657236 3.3712008 3.729131  3.1591365
 2.9509423 3.417169  2.9424708 2.8267367 3.0753443 2.774114  2.7865071
 3.2117908 2.9561622 3.17873   3.6840625 3.6876593 4.0239005 4.43256
 3.9938002 4.1107173 4.5572295 3.7579842 3.755148  5.6146812]"
google/recurrentgemma-2b-it,chat,2.0,8.0,29.49,7.98,1.96,0.45,3.62,4.47,squad,2,645,3.883500337600708,4.260146141052246,"[100 313 344 404 439 480 532 534 557 608 606 612 641 643 645 645 645 645
 645 645 645 645 645 645 645 645 645]","[4.320398  3.2539675 2.893899  2.4210143 2.3689642 2.7581103 2.3096988
 2.1137865 2.678133  2.1068556 1.8934286 2.2393177 1.922933  1.8065263
 2.3259528 1.8670921 1.8640692 2.4080646 2.318796  2.3530345 2.7189577
 2.5896041 2.6945724 3.2458534 2.6994514 2.7579968 3.8835003]","[5.1566286 3.6971185 3.2744417 2.6633909 2.593059  3.074962  2.5137048
 2.2757876 2.9481552 2.262412  2.012402  2.416865  2.045154  1.9093387
 2.5082223 1.9746742 1.9709449 2.6020317 2.501249  2.5404859 2.9799457
 2.827745  2.9447908 3.6339946 2.9349296 3.0028932 4.260146 ]"
google/gemma-2b-it,chat,7.49,26.9,5.21,2.04,3.8,3.03,3.92,,wikipedia,0,697,3.8311080932617188,4.2953667640686035,"[287 696 697 697 697 697 697 697 697 697 697 697 697 697 697 697 697 697
 697]","[1.8242217 3.6853125 4.245847  4.6943507 4.8348174 4.9023786 4.99613
 4.9570947 5.0384617 5.061088  4.9796743 5.1204147 5.17809   5.1913958
 5.1153636 5.171892  5.1919837 4.622734  3.831108 ]","[1.9494301 4.261451  4.993308  5.6133494 5.7834535 5.855425  5.9929366
 5.921167  6.0368733 6.068222  5.9461575 6.1588798 6.2446985 6.275243
 6.161766  6.2539444 6.276256  5.414765  4.295367 ]"
google/gemma-2b-it,chat,7.49,26.9,5.21,2.04,3.8,3.03,3.92,,pubmed,0,570,3.8691539764404297,4.339695930480957,"[306 570 570 570 570 570 570 570 570 570 570 570 570 570 570 570 570 570
 570]","[1.8793881 3.825199  4.2805257 4.700833  4.852434  4.904544  4.9947577
 4.9014254 4.8797755 4.9139    4.8129663 4.9544573 4.901813  4.860649
 4.778898  4.8570333 4.9229174 4.514414  3.869154 ]","[2.0090365 4.4649267 5.059084  5.647378  5.8268485 5.881606  6.0146804
 5.8678455 5.8346167 5.884912  5.7346325 5.9511924 5.8763423 5.820299
 5.7011323 5.8161592 5.9004855 5.277425  4.339696 ]"
google/gemma-2b-it,chat,7.49,26.9,5.21,2.04,3.8,3.03,3.92,,imdb,0,567,4.085484981536865,4.69301700592041,"[285 567 567 567 567 567 567 567 567 567 567 567 567 567 567 567 567 567
 567]","[1.9349544 3.809992  4.3126464 4.734559  4.86246   4.946556  5.040558
 4.993574  5.072827  5.088659  5.035924  5.1355186 5.1838427 5.252927
 5.1931963 5.2633967 5.2375307 4.7694254 4.085485 ]","[2.0772588 4.455538  5.1294074 5.7226534 5.881221  5.9773774 6.115497
 6.036846  6.149888  6.1754527 6.093611  6.247303  6.325674  6.447075
 6.362503  6.4736567 6.434998  5.711695  4.693017 ]"
google/gemma-2b-it,chat,7.49,26.9,5.21,2.04,3.8,3.03,3.92,,squad,0,769,4.619450569152832,5.370371341705322,"[166 518 616 645 629 688 761 767 769 769 769 769 769 769 769 769 769 769
 769]","[1.788361  3.564594  4.049376  4.3782673 4.4498672 4.5171876 4.583878
 4.5023446 4.52183   4.49663   4.4675164 4.6189265 4.7265487 4.774392
 4.7552824 5.045487  5.0116262 4.7990994 4.6194506]","[1.9134387 4.1629457 4.814807  5.272799  5.3317857 5.3701296 5.4335604
 5.2814465 5.2934146 5.2347126 5.1836834 5.390253  5.546402  5.6169868
 5.583703  6.0506277 5.9998374 5.6785045 5.3703713]"
google/gemma-2b-it,chat,7.49,26.9,5.21,2.04,3.8,3.03,3.92,,wikipedia,1,651,3.379410982131958,3.7058448791503906,"[295 651 651 651 651 651 651 651 651 651 651 651 651 651 651 651 651 651
 651]","[1.8488642 3.7621486 4.2121196 4.6442585 4.753168  4.8346148 4.9329033
 4.85845   4.916769  4.9423447 4.825979  4.967094  5.004161  4.9654093
 4.905923  4.912763  4.880721  4.213625  3.379411 ]","[1.9767587 4.3791256 4.9630294 5.5570865 5.680876  5.7772684 5.915154
 5.7952476 5.8706737 5.909861  5.737604  5.948906  6.002783  5.954609
 5.868267  5.8753757 5.821655  4.845192  3.7058449]"
google/gemma-2b-it,chat,7.49,26.9,5.21,2.04,3.8,3.03,3.92,,pubmed,1,659,4.303376197814941,4.893642902374268,"[359 659 659 659 659 659 659 659 659 659 659 659 659 659 659 659 659 659
 659]","[1.9235612 3.925331  4.4652205 4.8849826 5.0151625 5.0609536 5.1485577
 5.0572133 5.047752  5.0817447 4.9456472 5.084295  5.04762   5.0259633
 4.901028  5.0672164 5.1679287 4.8527946 4.303376 ]","[2.0583293 4.58565   5.2916503 5.8806868 6.0326533 6.0778975 6.2062464
 6.063422  6.04823   6.1014643 5.9004784 6.1131897 6.061218  6.035731
 5.851525  6.0975785 6.2390404 5.7286644 4.893643 ]"
google/gemma-2b-it,chat,7.49,26.9,5.21,2.04,3.8,3.03,3.92,,imdb,1,565,3.785102367401123,4.27131986618042,"[294 565 565 565 565 565 565 565 565 565 565 565 565 565 565 565 565 565
 565]","[1.9099654 3.7529469 4.287843  4.7499886 4.9079494 4.991156  5.0653667
 5.0155597 5.129072  5.1614356 5.144313  5.2709165 5.272292  5.326151
 5.249088  5.2677584 5.2238584 4.634076  3.7851024]","[2.0456007 4.3549223 5.0542264 5.7098074 5.9091907 6.010088  6.118117
 6.0379333 6.2063746 6.261317  6.236606  6.439047  6.4427505 6.5370855
 6.4275775 6.4538207 6.3858695 5.487944  4.27132  ]"
google/gemma-2b-it,chat,7.49,26.9,5.21,2.04,3.8,3.03,3.92,,squad,1,794,4.04401159286499,4.543086051940918,"[265 720 774 783 793 794 794 794 794 794 794 794 794 794 794 794 794 794
 794]","[1.7909213 3.7425008 4.2352686 4.6273394 4.748081  4.859109  4.939443
 4.8798995 4.9371276 4.8569465 4.8458414 5.0422034 5.1057506 5.0948753
 5.080789  5.231608  5.2029104 4.6561875 4.0440116]","[1.9126899 4.370494  5.017956  5.562511  5.687999  5.7988873 5.887497
 5.778912  5.8493757 5.722715  5.701003  5.9870725 6.080906  6.0702915
 6.0436816 6.2934823 6.239431  5.428728  4.543086 ]"
google/gemma-2b-it,chat,7.49,26.9,5.21,2.04,3.8,3.03,3.92,,wikipedia,2,742,3.908205032348633,4.396003246307373,"[267 726 742 742 742 742 742 742 742 742 742 742 742 742 742 742 742 742
 742]","[1.7334119 3.5376244 4.176472  4.6404777 4.7839575 4.862471  4.989669
 4.9921455 5.01354   5.020143  4.8569345 5.019828  4.9964733 5.032728
 4.977437  5.133153  5.2107925 4.709871  3.908205 ]","[1.8513489 4.059368  4.892086  5.519993  5.693586  5.7782335 5.9706826
 5.960006  5.9839163 5.9927573 5.750766  5.9903164 5.9633546 6.022609
 5.9354897 6.173694  6.293523  5.5326705 4.3960032]"
google/gemma-2b-it,chat,7.49,26.9,5.21,2.04,3.8,3.03,3.92,,pubmed,2,639,4.166247367858887,4.711370468139648,"[365 639 639 639 639 639 639 639 639 639 639 639 639 639 639 639 639 639
 639]","[1.9470644 3.9488409 4.4096365 4.8310804 4.9587283 5.0126224 5.087282
 5.017268  4.990009  5.00308   4.8696384 5.0082397 4.975313  4.9755096
 4.8721333 4.994658  5.072531  4.7470775 4.1662474]","[2.0848262 4.618991  5.2135234 5.803295  5.952789  6.0121    6.1224303
 6.0098076 5.9683013 5.9888544 5.792489  6.0007324 5.9559813 5.9626045
 5.812703  5.994423  6.098707  5.583416  4.7113705]"
google/gemma-2b-it,chat,7.49,26.9,5.21,2.04,3.8,3.03,3.92,,imdb,2,677,3.8987607955932617,4.375710487365723,"[342 677 677 677 677 677 677 677 677 677 677 677 677 677 677 677 677 677
 677]","[1.959257  3.893559  4.459624  4.9453435 5.0821605 5.1549225 5.231861
 5.205635  5.3166323 5.3187194 5.2772675 5.3864026 5.393106  5.4372697
 5.349685  5.4182754 5.3858767 4.7809415 3.8987608]","[2.101117  4.5351424 5.2772923 5.9664035 6.1368318 6.222205  6.3353815
 6.2868857 6.451766  6.459501  6.3978252 6.574781  6.5906663 6.671032
 6.5442433 6.649424  6.5965343 5.656404  4.3757105]"
google/gemma-2b-it,chat,7.49,26.9,5.21,2.04,3.8,3.03,3.92,,squad,2,645,3.9003658294677734,4.453171730041504,"[100 393 472 478 482 516 579 609 629 641 643 645 645 645 645 645 645 645
 645]","[1.6428643 3.240021  3.6820576 3.9699507 4.062634  4.089759  4.204403
 4.1567883 4.183372  4.1743684 4.06928   4.230883  4.391776  4.3706145
 4.381757  4.666633  4.6895103 4.3153396 3.9003658]","[1.7532449 3.7568347 4.3539233 4.7447023 4.827134  4.8071566 4.938338
 4.837082  4.8588905 4.8262677 4.674402  4.8966713 5.1287494 5.113283
 5.128708  5.57777   5.610556  5.066591  4.4531717]"
meta-llama/Llama-2-7b-chat-hf,pretrained,7.0,9.61,39.86,4.46,1.96,0.45,3.28,7.64,wikipedia,0,768,5.660985946655273,6.901505470275879,"[328 750 341 473 587 670 718 748 758 765 767 768 768 768 768 768 768 768
 768 768 768 768 768 768 768 768 768 768 768 768 768 768 768]","[5.567071  4.2698026 4.837062  5.3780055 5.6094985 5.7953386 5.9567614
 6.0097814 6.055549  6.090517  6.118782  6.1277866 6.1144414 6.124256
 6.06095   6.0588264 6.024601  5.951368  5.9668374 5.989703  6.0098248
 5.9415264 5.928587  5.9164205 5.9362783 5.8758297 5.931878  5.858341
 5.91735   5.884845  5.7910433 5.8202095 5.660986 ]","[7.2919397 5.0487986 5.8777366 6.696515  7.0532746 7.3395796 7.5791545
 7.650511  7.7065907 7.757228  7.7951636 7.793873  7.77726   7.795344
 7.689206  7.6897388 7.6360035 7.510716  7.534466  7.573192  7.610823
 7.4981184 7.479557  7.445936  7.4805346 7.3769875 7.4723854 7.349643
 7.4457636 7.395153  7.2421165 7.2866263 6.9015055]"
meta-llama/Llama-2-7b-chat-hf,pretrained,7.0,9.61,39.86,4.46,1.96,0.45,3.28,7.64,pubmed,0,709,5.714422225952148,7.000307083129883,"[391 708 386 498 576 643 688 707 709 709 709 709 709 709 709 709 709 709
 709 709 709 709 709 709 709 709 709 709 709 709 709 709 709]","[5.89483   4.5865054 5.1181474 5.5748672 5.7078333 5.870015  6.053303
 6.063063  6.0909104 6.121024  6.120728  6.1388593 6.122212  6.127512
 6.072749  6.0780497 6.0413094 5.960767  6.002757  6.01453   6.000698
 5.9554186 5.942187  5.943785  5.97367   5.9314384 5.9815083 5.940495
 5.9835424 5.9528503 5.896133  5.934648  5.714422 ]","[7.801904  5.5221825 6.333839  7.0360785 7.2281733 7.4711313 7.747755
 7.756526  7.7877464 7.8349133 7.832491  7.852641  7.827928  7.837577
 7.742573  7.7592087 7.695569  7.5554004 7.624435  7.641431  7.61897
 7.5283713 7.499347  7.4862285 7.5389    7.466166  7.5568633 7.487434
 7.5623293 7.5161242 7.4274163 7.490404  7.000307 ]"
meta-llama/Llama-2-7b-chat-hf,pretrained,7.0,9.61,39.86,4.46,1.96,0.45,3.28,7.64,imdb,0,652,5.607080459594727,6.876156806945801,"[332 634 327 444 519 565 588 611 629 641 648 651 652 652 652 652 652 652
 652 652 652 652 652 652 652 652 652 652 652 652 652 652 652]","[5.662246  4.3364487 4.9198475 5.373117  5.53495   5.680691  5.8646464
 5.896317  5.936697  5.973468  5.998041  6.000334  5.9696703 5.989622
 5.9572716 5.9707136 5.958192  5.8907046 5.9344873 5.9519286 5.9564347
 5.8846455 5.8806934 5.848556  5.8654075 5.773116  5.83916   5.7469673
 5.793993  5.7389994 5.6651917 5.714386  5.6070805]","[7.4538927 5.1845236 6.060072  6.7632666 6.9992685 7.221633  7.499456
 7.5400543 7.588458  7.6402016 7.668895  7.6524897 7.605763  7.6367707
 7.581625  7.6092787 7.5914936 7.4847565 7.558103  7.5879736 7.6000156
 7.4754753 7.4698153 7.4052157 7.4374123 7.2827287 7.3966775 7.2422714
 7.3215256 7.232271  7.1118193 7.1851854 6.876157 ]"
meta-llama/Llama-2-7b-chat-hf,pretrained,7.0,9.61,39.86,4.46,1.96,0.45,3.28,7.64,squad,0,946,5.585784435272217,6.791289329528809,"[196 472 228 286 328 374 476 614 676 765 835 893 939 945 946 946 946 946
 946 946 946 946 946 946 946 946 946 946 946 946 946 946 946]","[5.391582  4.1971283 4.671892  5.141577  5.20918   5.305549  5.4523826
 5.537869  5.59668   5.6515937 5.666911  5.7055883 5.773329  5.796947
 5.7857656 5.803985  5.7662225 5.731301  5.768992  5.753054  5.7546544
 5.6628075 5.6689997 5.5820155 5.5809216 5.4611597 5.5097013 5.373971
 5.405139  5.403848  5.27358   5.3388586 5.5857844]","[7.062482  5.017449  5.735755  6.442445  6.508543  6.5875125 6.7736773
 6.8650546 6.9001346 6.937838  6.928158  6.968931  7.0855517 7.1338186
 7.1154056 7.1611376 7.09171   7.044612  7.123681  7.106141  7.1143274
 6.977137  6.99736   6.8537364 6.8493996 6.637764  6.7188525 6.4799895
 6.5318513 6.535826  6.3185735 6.424182  6.7912893]"
meta-llama/Llama-2-7b-chat-hf,pretrained,7.0,9.61,39.86,4.46,1.96,0.45,3.28,7.64,wikipedia,1,729,5.28874397277832,6.27127742767334,"[333 722 371 508 613 679 710 724 728 729 729 729 729 729 729 729 729 729
 729 729 729 729 729 729 729 729 729 729 729 729 729 729 729]","[5.6124506 4.364467  4.932433  5.3899198 5.5476    5.7140093 5.909732
 5.9325166 5.994698  6.0389547 6.0725365 6.103833  6.0821915 6.1007032
 6.0413513 6.0410204 5.998103  5.868044  5.8693304 5.8517413 5.8494964
 5.6726704 5.619462  5.6042385 5.632689  5.5100384 5.5971255 5.495106
 5.567232  5.4942207 5.354675  5.4326634 5.288744 ]","[7.375194  5.231156  6.0620556 6.73923   6.9634624 7.2142344 7.509099
 7.5333114 7.621537  7.6903806 7.736766  7.770361  7.739757  7.7711396
 7.670638  7.6740017 7.602033  7.3878465 7.395304  7.3690505 7.3675046
 7.0682974 6.9799747 6.9435253 6.9906135 6.78532   6.9292693 6.75494
 6.8725653 6.753779  6.528039  6.652754  6.2712774]"
meta-llama/Llama-2-7b-chat-hf,pretrained,7.0,9.61,39.86,4.46,1.96,0.45,3.28,7.64,pubmed,1,822,5.925179481506348,7.318910598754883,"[453 819 452 587 689 761 798 815 820 821 822 822 822 822 822 822 822 822
 822 822 822 822 822 822 822 822 822 822 822 822 822 822 822]","[5.9899926 4.6633463 5.204398  5.724791  5.8742323 6.005659  6.1624966
 6.178337  6.211423  6.2456894 6.250807  6.252136  6.2295604 6.245143
 6.208847  6.2102213 6.180812  6.08948   6.1270094 6.156336  6.1604657
 6.1222486 6.1050625 6.118885  6.1530147 6.1213155 6.1711864 6.1338468
 6.1700354 6.148854  6.0936756 6.1190486 5.9251795]","[7.9409103 5.6058292 6.4262943 7.2285967 7.456084  7.652038  7.8834076
 7.901155  7.9433875 7.999649  8.003257  7.9939594 7.9583006 7.984602
 7.9210844 7.9299216 7.8811464 7.7225876 7.78341   7.8281555 7.83906
 7.7611136 7.724823  7.733773  7.7947445 7.7377176 7.829081  7.7641726
 7.8307233 7.799651  7.708767  7.753314  7.3189106]"
meta-llama/Llama-2-7b-chat-hf,pretrained,7.0,9.61,39.86,4.46,1.96,0.45,3.28,7.64,imdb,1,642,5.47116756439209,6.573379993438721,"[349 640 347 474 558 609 627 634 639 641 642 642 642 642 642 642 642 642
 642 642 642 642 642 642 642 642 642 642 642 642 642 642 642]","[5.722232  4.3718753 4.9750314 5.4518175 5.608946  5.793044  6.001401
 6.0054398 6.0427265 6.05497   6.0795794 6.082096  6.0487833 6.0719895
 6.031016  6.0534844 6.038192  5.966605  6.0159173 6.024007  6.016985
 5.9373207 5.91007   5.889738  5.90464   5.80072   5.866764  5.766673
 5.8278785 5.7510433 5.6632867 5.713125  5.4711676]","[7.5374103 5.180354  6.0967264 6.8327837 7.076287  7.3685045 7.703284
 7.701628  7.751309  7.767096  7.801137  7.7867928 7.735498  7.7707477
 7.695303  7.7398157 7.717572  7.5999928 7.684279  7.698721  7.691312
 7.5518494 7.5078363 7.4586906 7.4863577 7.311825  7.427144  7.2582035
 7.3567495 7.229142  7.083414  7.154772  6.57338  ]"
meta-llama/Llama-2-7b-chat-hf,pretrained,7.0,9.61,39.86,4.46,1.96,0.45,3.28,7.64,squad,1,929,5.737643718719482,6.97710657119751,"[312 705 336 453 532 588 665 802 878 918 929 929 929 929 929 929 929 929
 929 929 929 929 929 929 929 929 929 929 929 929 929 929 929]","[5.582022  4.363585  4.8577843 5.333304  5.4600334 5.6429815 5.8478384
 5.922068  5.998292  6.036161  6.0874915 6.1244493 6.1277514 6.154457
 6.1236453 6.1408653 6.1052575 6.041777  6.0973206 6.081746  6.0781775
 5.9909606 5.980441  5.921961  5.950343  5.8468466 5.9015727 5.807537
 5.85984   5.8343687 5.705391  5.75216   5.7376437]","[7.327641  5.185387  5.9443817 6.6679797 6.8309298 7.078889  7.3622723
 7.445471  7.5272937 7.5583277 7.6211786 7.663204  7.6828628 7.728588
 7.6736193 7.7143254 7.649751  7.5442734 7.6461835 7.623702  7.623995
 7.4809933 7.47077   7.3673563 7.4166946 7.241536  7.334456  7.173159
 7.2583003 7.225436  7.0151386 7.088388  6.9771066]"
meta-llama/Llama-2-7b-chat-hf,pretrained,7.0,9.61,39.86,4.46,1.96,0.45,3.28,7.64,wikipedia,2,864,5.797479629516602,7.109269142150879,"[321 808 367 533 655 739 797 839 858 864 864 864 864 864 864 864 864 864
 864 864 864 864 864 864 864 864 864 864 864 864 864 864 864]","[5.4473763 4.1706443 4.891398  5.4806013 5.7029366 5.833034  6.0017023
 6.0439615 6.0986567 6.1339808 6.1602163 6.1545563 6.1419353 6.140258
 6.0547814 6.046446  6.0163803 5.964285  5.9558935 5.9725113 5.9918675
 5.958104  5.984894  5.997305  6.0207396 5.9967575 6.0484457 6.0114207
 6.0632977 6.039258  5.9487123 5.965905  5.7974796]","[7.110995  4.889038  5.93797   6.827146  7.1753883 7.374398  7.6160483
 7.672569  7.747421  7.7999716 7.8226333 7.7881746 7.7703457 7.767485
 7.626201  7.620296  7.5728064 7.4835153 7.468894  7.4959984 7.535472
 7.4689927 7.5157757 7.5245876 7.564432  7.5195537 7.615642  7.550843
 7.64154   7.6088295 7.4637504 7.4910803 7.109269 ]"
meta-llama/Llama-2-7b-chat-hf,pretrained,7.0,9.61,39.86,4.46,1.96,0.45,3.28,7.64,pubmed,2,795,5.850323677062988,7.1925458908081055,"[450 795 445 582 670 738 775 792 795 795 795 795 795 795 795 795 795 795
 795 795 795 795 795 795 795 795 795 795 795 795 795 795 795]","[6.020921  4.7542706 5.2835736 5.719133  5.839694  5.981039  6.1407843
 6.1403804 6.161154  6.1910334 6.1853313 6.1964216 6.1766586 6.19211
 6.1589212 6.159868  6.1182947 6.037025  6.083442  6.1074524 6.102751
 6.0578184 6.050265  6.0592833 6.0933766 6.0653224 6.1240473 6.0927625
 6.1336474 6.1032104 6.0479383 6.0753307 5.8503237]","[7.9914556 5.758687  6.562094  7.226947  7.4053583 7.619011  7.8599067
 7.851394  7.871044  7.9192257 7.904771  7.911894  7.8805223 7.905405
 7.847908  7.857219  7.7869453 7.6470957 7.7200737 7.7581778 7.753973
 7.6648617 7.64528   7.647784  7.7086325 7.6598268 7.7650194 7.712179
 7.7834606 7.7358522 7.6475096 7.6930914 7.192546 ]"
meta-llama/Llama-2-7b-chat-hf,pretrained,7.0,9.61,39.86,4.46,1.96,0.45,3.28,7.64,imdb,2,757,5.5745649337768555,6.714967250823975,"[397 753 399 552 652 717 735 743 749 754 756 757 757 757 757 757 757 757
 757 757 757 757 757 757 757 757 757 757 757 757 757 757 757]","[5.8394375 4.4120865 5.065191  5.5950274 5.775598  5.959798  6.155586
 6.1547422 6.1860614 6.194474  6.221262  6.2167315 6.181717  6.206876
 6.1736116 6.1903925 6.157877  6.059639  6.109046  6.1196337 6.116307
 6.033897  6.0201006 6.0025916 6.026949  5.913413  5.9791603 5.888958
 5.9512615 5.887246  5.819993  5.8584766 5.574565 ]","[7.712663  5.2436924 6.2179375 7.0357814 7.314456  7.6082745 7.9206133
 7.9112396 7.947751  7.954938  7.992589  7.968508  7.915662  7.9581676
 7.9034257 7.937441  7.8887033 7.7216926 7.8029637 7.8165565 7.8151283
 7.6609564 7.6377788 7.5910025 7.6329236 7.4376917 7.553541  7.396408
 7.5010667 7.3906817 7.2795706 7.3378124 6.7149673]"
meta-llama/Llama-2-7b-chat-hf,pretrained,7.0,9.61,39.86,4.46,1.96,0.45,3.28,7.64,squad,2,733,5.332573413848877,6.532466888427734,"[118 327 140 164 202 248 313 391 441 509 556 586 615 638 657 675 689 703
 714 722 728 731 733 733 733 733 733 733 733 733 733 733 733]","[4.9578123 3.7859201 4.214546  4.581686  4.708681  4.819298  4.96974
 5.0505185 5.1372066 5.235064  5.2573204 5.285837  5.317844  5.3453813
 5.3301625 5.3750596 5.338392  5.316487  5.358961  5.3528676 5.355629
 5.28946   5.276376  5.178825  5.141791  4.9668784 5.0177684 4.8590107
 4.8755865 4.8908343 4.729059  4.778226  5.3325734]","[6.402195  4.4643273 5.1030474 5.6575465 5.814191  5.934623  6.133633
 6.2140417 6.2871814 6.4038415 6.3991795 6.4175134 6.472655  6.526787
 6.5033593 6.5896854 6.528212  6.5020413 6.5903587 6.5888963 6.5993733
 6.5059752 6.497483  6.33713   6.2763486 5.979483  6.063075  5.79329
 5.8203287 5.851452  5.5893226 5.6678176 6.532467 ]"
meta-llama/Llama-2-7b-hf,pretrained,7.0,8.81,25.19,10.35,1.74,2.24,3.76,9.57,wikipedia,0,768,5.091424465179443,5.864006996154785,"[328 747 353 483 599 676 719 748 760 765 767 768 768 768 768 768 768 768
 768 768 768 768 768 768 768 768 768 768 768 768 768 768 768]","[5.5670786 4.189851  4.850773  5.316037  5.4876733 5.6425724 5.7950244
 5.857396  5.8943324 5.9347615 5.9745893 6.00852   5.9738927 5.9841633
 5.916237  5.9372888 5.944601  5.8715057 5.8718886 5.883708  5.8869777
 5.780607  5.7509236 5.675446  5.68258   5.5767045 5.6318173 5.5098515
 5.564011  5.496537  5.401247  5.461075  5.0914245]","[7.2912555 4.9367266 5.9006863 6.5962105 6.8508534 7.080522  7.3032327
 7.385521  7.431214  7.4903736 7.5491924 7.5913777 7.5387955 7.5563984
 7.442642  7.48024   7.4934483 7.3709517 7.369546  7.389078  7.398398
 7.224813  7.1785574 7.044724  7.059435  6.886146  6.980143  6.7815723
 6.8706865 6.765016  6.6142106 6.6983266 5.864007 ]"
meta-llama/Llama-2-7b-hf,pretrained,7.0,8.81,25.19,10.35,1.74,2.24,3.76,9.57,pubmed,0,709,4.94155216217041,5.657494068145752,"[391 706 337 454 537 611 663 695 707 709 709 709 709 709 709 709 709 709
 709 709 709 709 709 709 709 709 709 709 709 709 709 709 709]","[5.89464   4.522958  5.0861483 5.478358  5.5479803 5.6882424 5.86026
 5.874455  5.844264  5.880499  5.8971868 5.915662  5.8970785 5.911002
 5.8368955 5.860709  5.8561563 5.7995796 5.8360076 5.84422   5.8161983
 5.733534  5.708423  5.651107  5.6687965 5.5760975 5.608377  5.532254
 5.559956  5.493188  5.44403   5.519431  4.941552 ]","[7.800789  5.4313745 6.287107  6.879312  6.963793  7.1631074 7.418197
 7.430194  7.368228  7.4241333 7.4493313 7.474514  7.438669  7.4633603
 7.3363395 7.381566  7.370043  7.268425  7.3244987 7.333674  7.2874384
 7.1396713 7.094456  6.9931903 7.0242114 6.8765936 6.9356117 6.8142557
 6.86273   6.763343  6.6916    6.800408  5.657494 ]"
meta-llama/Llama-2-7b-hf,pretrained,7.0,8.81,25.19,10.35,1.74,2.24,3.76,9.57,imdb,0,652,5.0218658447265625,5.801182746887207,"[332 634 287 405 492 544 576 598 615 630 638 642 645 646 648 648 649 650
 651 651 652 652 652 652 652 652 652 652 652 652 652 652 652]","[5.662357  4.2974043 4.9095755 5.3026614 5.425617  5.5478086 5.724299
 5.7433696 5.745516  5.784481  5.8207493 5.8395114 5.7829933 5.8157897
 5.784681  5.8307824 5.839687  5.7680125 5.8098497 5.8177547 5.8011856
 5.69324   5.660188  5.555655  5.565156  5.4266233 5.4957404 5.3579445
 5.4013767 5.3159647 5.244892  5.3236647 5.021866 ]","[7.4530087 5.130077  6.047296  6.6547313 6.8246446 7.0018387 7.267728
 7.284808  7.2754674 7.32977   7.3807225 7.39767   7.304785  7.357697
 7.3010693 7.3811245 7.3963614 7.279843  7.3442955 7.355444  7.330821
 7.1455765 7.093064  6.9158635 6.9359417 6.7120757 6.8297253 6.60571
 6.6801023 6.548525  6.4394436 6.5541725 5.8011827]"
meta-llama/Llama-2-7b-hf,pretrained,7.0,8.81,25.19,10.35,1.74,2.24,3.76,9.57,squad,0,946,4.913435935974121,5.650127410888672,"[196 474 217 273 307 347 425 564 641 721 785 839 903 926 938 943 945 946
 946 946 946 946 946 946 946 946 946 946 946 946 946 946 946]","[5.391768  4.1461883 4.6474285 5.0559015 5.057282  5.1329565 5.282308
 5.351866  5.4494658 5.4942455 5.5192704 5.5898213 5.60841   5.5988717
 5.5898128 5.6071253 5.5729413 5.526834  5.5575533 5.5253954 5.515016
 5.387562  5.3832374 5.2605495 5.259801  5.096767  5.132651  4.9679146
 5.0045023 4.9974155 4.8723774 4.966203  4.913436 ]","[7.0620427 4.945193  5.7027755 6.3063416 6.266147  6.3117948 6.476916
 6.543835  6.6430836 6.6738014 6.6754217 6.7599344 6.8004813 6.796844
 6.77464   6.8171825 6.744594  6.6862736 6.7582216 6.7171297 6.703852
 6.516635  6.520714  6.3339276 6.3322926 6.067825  6.1269913 5.856762
 5.9168468 5.9152784 5.716137  5.850548  5.6501274]"
