huggingface_ID,parameters (B),open_llm_average,IFEval,BBH,MATH,GPQA,MUSR,MMLU-Pro,dataset,seed,final_layer_matrix_rank,final_layer_DSE,final_layer_VNE,matrix_rank_arr,DSE_arr,VNE_arr
allenai/Llama-3.1-Tulu-3-8B-SFT,8.0,22.6,74.03,13.93,11.78,3.69,12.01,20.13,imdb,4,961,5.696168899536133,6.89848518371582,"[474 961 890 944 958 961 961 961 961 961 961 961 961 961 961 961 961 961
 961 961 961 961 961 961 961 961 961 961 961 961 961 961 961]","[5.7819076 5.734666  6.1209292 6.063534  6.0936413 6.1152315 6.0869975
 6.158177  6.2204795 6.2074575 6.105196  6.1500254 6.144555  6.1341805
 6.071098  6.1222477 6.073552  6.0189257 6.018344  5.975275  5.9755473
 5.998557  5.9089546 5.8425403 5.7640843 5.680304  5.6559377 5.5017185
 5.4445114 5.3713965 5.416825  5.4218388 5.696169 ]","[7.565339  7.2609396 7.8004746 7.726092  7.7463784 7.7509108 7.6957927
 7.79591   7.886691  7.8546205 7.6824374 7.7558093 7.7593837 7.732424
 7.6181917 7.7049875 7.6112556 7.525819  7.5125127 7.4476404 7.4516706
 7.4942174 7.3363276 7.2255716 7.100558  6.9745026 6.93504   6.697346
 6.616751  6.5115733 6.5851593 6.5907717 6.898485 ]"
allenai/Llama-3.1-Tulu-3-8B-SFT,8.0,22.6,74.03,13.93,11.78,3.69,12.01,20.13,squad,4,733,5.037125587463379,6.0572075843811035,"[125 444 219 336 400 492 571 634 687 725 732 733 733 733 733 733 733 733
 733 733 733 733 733 733 733 733 733 733 733 733 733 733 733]","[4.864368  4.705981  4.949704  4.8910956 4.83614   4.905052  5.016636
 5.0230284 5.146065  5.192634  5.2342973 5.315806  5.321638  5.2778025
 5.159852  5.2348714 5.226865  5.216179  5.1934004 5.142557  5.141472
 5.2020116 5.1400084 5.083715  5.012878  4.9643445 4.9174848 4.908861
 4.849735  4.759393  4.9141054 4.746976  5.0371256]","[6.24146   5.9260893 6.255285  6.0736423 5.8911514 5.9486036 6.0721426
 6.0485606 6.219481  6.274046  6.3266597 6.4505215 6.465913  6.383514
 6.20982   6.319171  6.3157926 6.3040357 6.257599  6.187257  6.1883054
 6.303026  6.186324  6.1046305 6.0034094 5.940153  5.8584895 5.861597
 5.775501  5.645648  5.8857617 5.6361384 6.0572076]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,wikipedia,0,768,4.950587749481201,5.777218818664551,"[327 628 710 750 761 764 767 767 768 768 768 768 768 768 768 768 768 768
 768 768 768 768 768]","[5.5070877 4.8836656 5.3972564 5.4947305 5.5501914 5.568409  5.5852866
 5.6295047 5.7000933 5.64974   5.7887635 5.690509  5.6474533 5.5767813
 5.5876946 5.603602  5.5168133 5.4149203 5.2767    5.298953  5.1606536
 5.1300898 4.9505877]","[7.1442246 6.0072656 6.7502103 6.8472505 6.9003453 6.9127455 6.9109635
 6.9812903 7.0585923 7.007877  7.1688266 7.0195274 6.9586763 6.844816
 6.848273  6.869878  6.74418   6.587142  6.3795757 6.413578  6.207925
 6.1593413 5.777219 ]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,pubmed,0,709,4.713922500610352,5.440310478210449,"[390 626 680 708 708 708 708 708 709 709 709 709 709 709 709 709 709 709
 709 709 709 709 709]","[5.8439736 5.0781565 5.5204616 5.5161457 5.5961246 5.554283  5.481527
 5.498632  5.570046  5.5609183 5.6835346 5.6530757 5.6372414 5.548089
 5.5599875 5.553411  5.4739084 5.38565   5.2535653 5.275903  5.144856
 5.2370844 4.7139225]","[7.656943  6.3096    6.966899  6.925158  7.02281   6.9429026 6.7998414
 6.8113775 6.900687  6.890052  7.0355325 6.9924707 6.9703717 6.826255
 6.834034  6.8194437 6.6948776 6.5517664 6.3444934 6.383467  6.1884394
 6.310088  5.4403105]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,imdb,0,652,4.674138069152832,5.429172992706299,"[331 568 598 629 645 651 651 651 652 652 652 652 652 652 652 652 652 652
 652 652 652 652 652]","[5.613116  4.9742813 5.40457   5.4636364 5.5416007 5.500547  5.5044208
 5.5252357 5.621372  5.589531  5.7089314 5.704682  5.6756697 5.642706
 5.6643806 5.704318  5.614403  5.501074  5.316666  5.3205633 5.198846
 5.170493  4.674138 ]","[7.3217382 6.186034  6.827104  6.891916  6.9918904 6.918836  6.9033055
 6.927146  7.046822  7.0072956 7.155323  7.1461434 7.0944924 7.03261
 7.060415  7.1287975 6.991596  6.803897  6.516299  6.526919  6.3386374
 6.2827835 5.429173 ]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,squad,0,946,4.983340263366699,5.801431179046631,"[195 346 382 470 567 628 678 727 773 868 923 946 946 946 946 946 946 946
 946 946 946 946 946]","[5.3507023 4.6765842 5.0678353 5.0634437 5.0890503 5.057037  5.0393343
 5.0190225 5.1198316 5.0737486 5.266692  5.3554554 5.2056904 5.0707226
 5.193702  5.4016995 5.385299  5.3225093 5.1637654 5.113839  4.9243226
 4.897663  4.9833403]","[6.9537463 5.8056583 6.388652  6.3373675 6.3452206 6.280024  6.2239184
 6.175048  6.3111277 6.217643  6.378639  6.427177  6.1576867 5.941306
 6.081445  6.4489145 6.439558  6.344359  6.125454  6.0653143 5.782939
 5.724228  5.801431 ]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,wikipedia,1,729,4.838052749633789,5.579201698303223,"[332 646 702 724 728 728 728 728 729 729 729 729 729 729 729 729 729 729
 729 729 729 729 729]","[5.5545673 4.880784  5.3537383 5.3929944 5.3962564 5.3611736 5.2998295
 5.3491883 5.4859905 5.4797034 5.665001  5.6338716 5.618843  5.632553
 5.6805315 5.6799345 5.5841117 5.3554583 5.131658  5.14163   4.999048
 4.959674  4.8380527]","[7.231856  6.033533  6.704324  6.734686  6.7051826 6.642802  6.5176463
 6.5879283 6.7760525 6.7714176 7.0210075 6.964384  6.9348507 6.9499393
 7.014001  7.0146475 6.866264  6.496341  6.1513324 6.171016  5.9633627
 5.887388  5.5792017]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,pubmed,1,822,5.000218391418457,5.835012435913086,"[452 736 780 812 819 820 821 821 822 822 822 822 822 822 822 822 822 822
 822 822 822 822 822]","[5.938243  5.1702013 5.6509295 5.6423645 5.7272544 5.705405  5.6808624
 5.707369  5.760764  5.7496214 5.7763276 5.775564  5.7737794 5.706998
 5.7010274 5.7180004 5.6398726 5.59341   5.4963565 5.532215  5.3957405
 5.4559937 5.0002184]","[7.783636  6.416645  7.1285915 7.076581  7.1855845 7.12619   7.057104
 7.089721  7.1498837 7.1549683 7.156618  7.161414  7.155877  7.040075
 7.015062  7.039701  6.917525  6.8369884 6.684025  6.7471275 6.548228
 6.6132774 5.8350124]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,imdb,1,642,4.6098551750183105,5.299305438995361,"[348 609 634 639 641 641 641 641 642 642 642 642 642 642 642 642 642 642
 642 642 642 642 642]","[5.66875   5.0256805 5.468796  5.5266285 5.6195197 5.5582223 5.4916344
 5.5287952 5.6202025 5.598892  5.7746787 5.748175  5.7183094 5.692588
 5.7172966 5.736478  5.6258025 5.5139136 5.352676  5.351741  5.263995
 5.2632046 4.609855 ]","[7.3903074 6.220518  6.870763  6.929723  7.0542507 6.9521933 6.828465
 6.8778563 6.9998097 6.9792747 7.23303   7.188561  7.1376677 7.0848894
 7.1196547 7.146232  6.9680176 6.777356  6.5250235 6.5284867 6.4066963
 6.388691  5.2993054]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,squad,1,929,5.0822601318359375,5.9130353927612305,"[311 581 637 714 819 878 907 918 929 929 929 929 929 929 929 929 929 929
 929 929 929 929 929]","[5.5351853 4.8589425 5.3145046 5.3342934 5.3699293 5.3361616 5.2579513
 5.2879887 5.4244947 5.418092  5.6565595 5.6705275 5.5726857 5.5364585
 5.629601  5.736412  5.6611347 5.605516  5.4103274 5.3738065 5.254951
 5.262952  5.08226  ]","[7.1910152 5.996718  6.670315  6.663278  6.683582  6.621055  6.471769
 6.513007  6.7027903 6.679869  6.950423  6.921023  6.743591  6.6835833
 6.7890897 6.9784946 6.867478  6.7733183 6.4892845 6.4416327 6.2697787
 6.2533507 5.9130354]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,wikipedia,2,864,5.0001983642578125,5.829235553741455,"[320 641 767 837 860 863 863 863 864 864 864 864 864 864 864 864 864 864
 864 864 864 864 864]","[5.3808928 4.7429557 5.317423  5.3851724 5.5025635 5.502304  5.5577445
 5.521393  5.5840483 5.549104  5.7180486 5.760393  5.7583437 5.674171
 5.7104206 5.7181635 5.624875  5.5742865 5.3932514 5.405357  5.2521176
 5.223824  5.0001984]","[6.9410653 5.7975063 6.6180873 6.6816173 6.8251457 6.8142023 6.8833675
 6.8180623 6.8970118 6.847542  7.063636  7.1236525 7.1213613 6.975268
 7.0161915 7.0366273 6.9010863 6.8100557 6.534611  6.5662227 6.3387656
 6.2951565 5.8292356]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,pubmed,2,795,4.871001720428467,5.643148899078369,"[449 731 776 793 794 794 794 794 795 795 795 795 795 795 795 795 795 795
 795 795 795 795 795]","[5.973587  5.179699  5.640945  5.650712  5.736028  5.689565  5.653727
 5.667063  5.7114944 5.697237  5.7377005 5.724402  5.6982875 5.6373725
 5.630122  5.636841  5.5566115 5.489084  5.3992343 5.425794  5.333346
 5.3830795 4.8710017]","[7.845545  6.4383955 7.1137295 7.0904155 7.198227  7.0994315 7.0191245
 7.032102  7.0765076 7.075264  7.093869  7.0803037 7.036933  6.931051
 6.905363  6.9142036 6.794087  6.679106  6.5377603 6.5799127 6.4474244
 6.504889  5.643149 ]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,imdb,2,757,4.770101547241211,5.507885456085205,"[396 709 745 751 755 756 756 756 757 757 757 757 757 757 757 757 757 757
 757 757 757 757 757]","[5.7843175 5.103357  5.581518  5.6596856 5.7528343 5.6932173 5.6452856
 5.689232  5.7882524 5.7678947 5.925045  5.9191294 5.9090476 5.873696
 5.887066  5.898004  5.792254  5.679987  5.532209  5.5148554 5.4128003
 5.4418707 4.7701015]","[7.5610895 6.321572  7.017716  7.1108603 7.2370195 7.1345377 7.038228
 7.1008477 7.2322116 7.213848  7.4356837 7.4257936 7.408016  7.338952
 7.3521786 7.3644485 7.1985073 7.0034795 6.7760797 6.7520685 6.6015778
 6.6190844 5.5078855]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,squad,2,733,4.480212688446045,5.165773868560791,"[117 217 255 344 405 466 517 566 599 666 701 733 733 733 733 733 733 733
 733 733 733 733 733]","[4.894847  4.3044953 4.664753  4.688639  4.70473   4.6673107 4.6244783
 4.599423  4.7191606 4.66362   4.877072  4.989588  4.90646   4.8139243
 4.9097395 5.1121254 5.0938473 5.036223  4.835122  4.7826257 4.551281
 4.48345   4.4802127]","[6.2682943 5.302395  5.845512  5.8407035 5.818672  5.7664227 5.685091
 5.623077  5.7643185 5.643192  5.8412    5.9442883 5.7808213 5.645361
 5.759358  6.10738   6.08812   6.009799  5.736051  5.670738  5.331058
 5.2406206 5.165774 ]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,wikipedia,3,950,4.992676258087158,5.819440841674805,"[290 649 790 880 918 935 946 949 950 950 950 950 950 950 950 950 950 950
 950 950 950 950 950]","[5.187041  4.6456175 5.214138  5.261719  5.3027263 5.3017464 5.332676
 5.3351383 5.4608207 5.4475517 5.6021476 5.6222296 5.633177  5.59738
 5.642441  5.651394  5.5309787 5.438802  5.241577  5.269027  5.088599
 5.0943036 4.9926763]","[6.640959  5.6624503 6.47283   6.5061607 6.5254226 6.517455  6.5358787
 6.5285134 6.688067  6.66646   6.8469853 6.856155  6.871423  6.8059125
 6.8630977 6.883996  6.7085514 6.551812  6.2537904 6.311423  6.042205
 6.048984  5.819441 ]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,pubmed,3,806,4.928403854370117,5.721624851226807,"[466 760 797 805 805 805 805 805 806 806 806 806 806 806 806 806 806 806
 806 806 806 806 806]","[5.9972205 5.210126  5.7013817 5.7141333 5.7865534 5.753696  5.719033
 5.745858  5.7942066 5.761121  5.8216605 5.7720757 5.739626  5.680803
 5.6666594 5.6542253 5.592313  5.510747  5.4259734 5.4627185 5.345891
 5.399195  4.928404 ]","[7.8779655 6.468458  7.1916614 7.17545   7.2671523 7.185122  7.1005707
 7.139393  7.1938567 7.1652327 7.22025   7.1545568 7.1008472 6.997399
 6.96146   6.937519  6.8448324 6.711537  6.57871   6.6377296 6.467175
 6.529208  5.721625 ]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,imdb,3,738,4.911095142364502,5.717235088348389,"[376 666 709 727 735 737 737 737 738 738 738 738 738 738 738 738 738 738
 738 738 738 738 738]","[5.756767  5.072304  5.5529757 5.6123843 5.6908255 5.6315074 5.621683
 5.6236124 5.6942096 5.6833463 5.833464  5.806941  5.784033  5.738057
 5.7886715 5.822101  5.751199  5.671203  5.5139184 5.5096383 5.4486384
 5.4498305 4.911095 ]","[7.525874  6.2961035 7.0078683 7.0712156 7.169014  7.062771  7.025254
 7.0205803 7.1068707 7.1001234 7.299543  7.24883   7.2100105 7.1209
 7.191843  7.2484035 7.143178  7.004707  6.756881  6.7584496 6.663186
 6.6516447 5.717235 ]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,squad,3,677,4.767856597900391,5.491459846496582,"[219 377 400 515 630 666 675 676 677 677 677 677 677 677 677 677 677 677
 677 677 677 677 677]","[5.350275  4.7081513 5.088492  5.1291747 5.20769   5.1322727 5.0465755
 5.0583324 5.2045836 5.1971006 5.470491  5.5064178 5.423252  5.3330836
 5.4268637 5.562773  5.5181117 5.4526415 5.2711363 5.2139425 4.994143
 4.9362307 4.7678566]","[6.935498  5.816335  6.377384  6.396821  6.485109  6.3605785 6.2001233
 6.202674  6.4016767 6.381155  6.7056584 6.7136245 6.5576653 6.406076
 6.523131  6.7651196 6.6912584 6.567232  6.3174906 6.247223  5.931584
 5.83383   5.49146  ]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,wikipedia,4,746,4.466477870941162,5.013705730438232,"[353 650 727 745 745 745 745 745 746 746 746 746 746 746 746 746 746 746
 746 746 746 746 746]","[5.640218  4.9585295 5.502746  5.6316066 5.659046  5.673251  5.65729
 5.6457458 5.676299  5.6056232 5.6132503 5.392799  5.238157  5.1005907
 5.0575743 5.030195  4.9586253 4.8849697 4.8333907 4.965576  4.8308916
 4.8067303 4.466478 ]","[7.3510537 6.1001573 6.9052835 7.0481334 7.0634093 7.06772   7.023036
 6.9873843 6.9901114 6.915517  6.8069406 6.4214425 6.1661434 5.9117374
 5.792578  5.741256  5.6715107 5.5991445 5.580407  5.8200607 5.641569
 5.619176  5.0137057]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,pubmed,4,848,4.9877800941467285,5.779176235198975,"[479 785 825 845 847 847 847 847 848 848 848 848 848 848 848 848 848 848
 848 848 848 848 848]","[6.0206647 5.2237763 5.7345157 5.717999  5.805333  5.7767653 5.7043133
 5.7216926 5.7738466 5.7637672 5.82655   5.82718   5.817632  5.7592163
 5.7473717 5.747631  5.6672826 5.5951347 5.483603  5.501856  5.3662667
 5.480028  4.98778  ]","[7.9059753 6.4831643 7.2394233 7.185719  7.2938104 7.227923  7.080242
 7.0990515 7.162199  7.1586924 7.2214727 7.225196  7.2057786 7.1023054
 7.069152  7.065656  6.941349  6.813177  6.6382966 6.673634  6.477773
 6.6274905 5.779176 ]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,imdb,4,1092,4.948002815246582,5.687941074371338,"[ 523  974 1060 1085 1090 1091 1091 1091 1092 1092 1092 1092 1092 1092
 1092 1092 1092 1092 1092 1092 1092 1092 1092]","[5.925452  5.2612524 5.7492194 5.8399367 5.91818   5.8646455 5.792982
 5.816136  5.9249296 5.901232  6.0537777 6.017207  5.9988513 5.980887
 5.9936624 6.020561  5.895278  5.76583   5.6263094 5.644936  5.5688486
 5.5561104 4.948003 ]","[7.750513  6.5047083 7.196529  7.2954154 7.389884  7.293801  7.158599
 7.1873293 7.3295145 7.3095684 7.501598  7.448928  7.4211893 7.3837147
 7.396696  7.440745  7.2514024 7.0344634 6.8199816 6.851919  6.7418556
 6.7014756 5.687941 ]"
TinyLlama/TinyLlama_v1.1,1.1,4.82,20.01,3.21,1.21,0.0,3.98,0.54,squad,4,900,4.680712699890137,5.422845363616943,"[134 246 304 412 490 565 625 681 716 794 837 897 900 900 900 900 900 900
 900 900 900 900 900]","[4.886539  4.310873  4.7916656 4.8370376 4.848974  4.8202786 4.8198676
 4.821794  4.9487777 4.903787  5.061419  5.172181  5.0505514 4.986501
 5.0961213 5.2932673 5.2627163 5.2176733 5.0323973 4.983393  4.7286243
 4.6051135 4.6807127]","[6.2219944 5.261551  5.994636  6.027242  6.002536  5.9624877 5.934775
 5.9293027 6.097095  5.988147  6.0859833 6.1707473 5.9350643 5.847739
 5.9801335 6.3257    6.291468  6.227516  5.9891415 5.939762  5.5718493
 5.3713913 5.4228454]"
TinyLlama/TinyLlama-1.1B-Chat-v0.1,1.1,3.96,14.79,3.36,0.6,0.0,3.9,1.09,wikipedia,0,768,5.666110038757324,6.9466962814331055,"[328 398 767 768 768 768 768 768 767 768 768 768 768 768 768 768 768 768
 768 768 768 768 768]","[5.605439  3.6693714 3.7299795 4.285014  4.60166   4.7292924 4.9780893
 5.271989  5.236675  5.417436  5.5727286 5.8082123 5.8519225 5.8708267
 5.8113613 5.804824  5.831314  5.7771406 5.8086314 5.747614  5.629451
 5.590271  5.66611  ]","[7.3124585 4.2829747 4.300486  5.0175877 5.4753437 5.6666865 6.021605
 6.4570737 6.381752  6.6309566 6.8671737 7.233352  7.2926245 7.3102756
 7.220405  7.200079  7.2550607 7.172653  7.2297277 7.132251  6.943921
 6.8490896 6.9466963]"
TinyLlama/TinyLlama-1.1B-Chat-v0.1,1.1,3.96,14.79,3.36,0.6,0.0,3.9,1.09,pubmed,0,709,4.052253723144531,4.61484956741333,"[391 452 709 709 709 709 709 709 709 709 709 709 709 709 709 709 709 709
 709 709 709 709 709]","[5.934777  3.9108396 3.9262857 4.296831  4.6246777 4.806418  5.074441
 5.3752155 5.33709   5.1367283 4.9793077 4.881384  4.6993914 4.3606005
 4.1373453 3.8337822 3.665271  3.3719294 3.1557016 3.2541137 3.4197664
 3.5567412 4.0522537]","[7.813001  4.5933685 4.5679235 5.0484524 5.5349154 5.794994  6.179643
 6.629468  6.5470886 6.248011  6.000394  5.851013  5.5817585 5.1001263
 4.7867155 4.3632154 4.1405    3.7615604 3.4876604 3.6089084 3.8112345
 3.9722397 4.6148496]"
TinyLlama/TinyLlama-1.1B-Chat-v0.1,1.1,3.96,14.79,3.36,0.6,0.0,3.9,1.09,imdb,0,652,3.8006391525268555,4.29117488861084,"[332 405 652 652 652 652 652 652 652 652 652 652 652 652 652 652 652 652
 652 652 652 652 652]","[5.701851  3.8302827 3.8850777 4.3800187 4.6388683 4.886405  5.068488
 5.3446193 5.2051773 4.899912  4.7371116 4.693246  4.48024   4.0780473
 3.8370404 3.5623846 3.4005966 3.1800292 3.075704  3.1762137 3.2553234
 3.4751115 3.8006392]","[7.4701715 4.51612   4.544819  5.2078934 5.592812  5.9545655 6.21856
 6.641928  6.4135575 5.93561   5.678132  5.6105537 5.3000264 4.7332706
 4.4018464 4.0270615 3.814982  3.5313716 3.397383  3.5190644 3.6109242
 3.8768716 4.291175 ]"
TinyLlama/TinyLlama-1.1B-Chat-v0.1,1.1,3.96,14.79,3.36,0.6,0.0,3.9,1.09,squad,0,946,3.8019256591796875,4.2476677894592285,"[196 316 527 631 539 606 656 731 897 946 946 946 946 946 946 946 946 946
 946 946 946 946 946]","[5.4301496 3.6071095 3.659962  4.037791  4.294193  4.4196005 4.644484
 4.875502  4.7985296 4.707978  4.445574  4.391219  4.246837  3.916706
 3.7963507 3.6450589 3.6588488 3.5383892 3.5393941 3.6419935 3.6349125
 3.6869156 3.8019257]","[7.0845747 4.230939  4.2619953 4.7542095 5.1375074 5.3109035 5.6217937
 5.974136  5.851992  5.6746564 5.2167864 5.127633  4.9150662 4.4596114
 4.2894855 4.077672  4.0935955 3.9364426 3.9311748 4.061749  4.0540566
 4.106804  4.247668 ]"
TinyLlama/TinyLlama-1.1B-Chat-v0.1,1.1,3.96,14.79,3.36,0.6,0.0,3.9,1.09,wikipedia,1,729,5.442673683166504,6.571491241455078,"[333 424 729 729 729 729 729 729 729 729 729 729 729 729 729 729 729 729
 729 729 729 729 729]","[5.6535397 3.7209995 3.7826333 4.3022876 4.616105  4.763198  4.9378242
 5.2237697 5.132682  5.2458506 5.3860297 5.6784816 5.787014  5.873579
 5.849187  5.8818054 5.889889  5.79681   5.84006   5.6570373 5.521161
 5.426621  5.4426737]","[7.3961773 4.3654838 4.390233  5.0505505 5.5064125 5.7253704 5.977933
 6.401721  6.236914  6.3974724 6.6104245 7.0666723 7.235958  7.3585887
 7.323622  7.365547  7.389362  7.235126  7.301011  6.991907  6.7653017
 6.585682  6.5714912]"
TinyLlama/TinyLlama-1.1B-Chat-v0.1,1.1,3.96,14.79,3.36,0.6,0.0,3.9,1.09,pubmed,1,822,4.003978729248047,4.521563529968262,"[453 503 819 822 822 822 822 822 822 822 822 822 822 822 822 822 822 822
 822 822 822 822 822]","[6.032272  4.004542  4.081218  4.514852  4.7725544 4.9760923 5.2507515
 5.4985805 5.4711533 5.1910844 5.0558696 4.962579  4.7601647 4.361959
 4.1762033 3.925661  3.8027058 3.5501328 3.415976  3.5477543 3.7003155
 3.8942015 4.0039787]","[7.952622  4.708873  4.7621913 5.3301425 5.723172  6.015149  6.4126787
 6.7836456 6.7160563 6.2914057 6.0755835 5.9359865 5.639307  5.079446
 4.821283  4.4692974 4.3053875 3.9740767 3.7983444 3.9602728 4.144487
 4.3797674 4.5215635]"
TinyLlama/TinyLlama-1.1B-Chat-v0.1,1.1,3.96,14.79,3.36,0.6,0.0,3.9,1.09,imdb,1,642,3.8478002548217773,4.346691131591797,"[349 416 642 642 642 642 642 642 642 642 642 642 642 642 642 642 642 642
 642 642 642 642 642]","[5.762415  3.755201  3.777809  4.2571726 4.5787153 4.8614674 5.0398164
 5.345292  5.210483  4.9413195 4.8205347 4.820636  4.597154  4.1617594
 3.9465787 3.7122178 3.6157608 3.3766768 3.240879  3.3557172 3.47709
 3.7938757 3.8478003]","[7.552713  4.3812437 4.364669  4.9847865 5.4533463 5.861559  6.110666
 6.58226   6.3670955 5.969664  5.7890196 5.7891545 5.4612417 4.844353
 4.5457573 4.221823  4.0902863 3.7782753 3.602546  3.744837  3.8912582
 4.2832766 4.346691 ]"
TinyLlama/TinyLlama-1.1B-Chat-v0.1,1.1,3.96,14.79,3.36,0.6,0.0,3.9,1.09,squad,1,929,4.372446060180664,4.989750862121582,"[312 391 718 820 739 804 859 909 929 929 929 929 929 929 929 929 929 929
 929 929 929 929 929]","[5.6196723 3.6376808 3.6985555 4.131563  4.4604006 4.6050663 4.815642
 5.0988603 4.9878793 4.9064517 4.9798436 5.019155  4.869374  4.62772
 4.4106994 4.1496735 4.097691  3.8757823 3.6650162 3.8366888 3.9409335
 4.2096925 4.372446 ]","[7.3415995 4.229682  4.2712703 4.8287234 5.316632  5.5220833 5.8093596
 6.235895  6.0525537 5.8957906 5.952844  5.995064  5.770949  5.424375
 5.1121626 4.7347426 4.6617446 4.368005  4.093802  4.3155417 4.445541
 4.775601  4.989751 ]"
